Experience,Training,Motivation,ClassSize,PassRate
67.67492610922784,91.12816595129364,43.82298294235412,58.51078542782381,77.46468278256089
27.942605966711845,68.87147109379445,26.20381474233551,39.149458790313815,43.776853979330596
38.21542911657566,64.75527236389242,19.51940851333407,56.57562878052053,49.46708129429871
41.989838266310414,64.88782598544438,31.281530391359265,51.63449330734913,47.08907802796899
42.69421044336278,84.42008259803097,29.68016993110542,65.04734487088587,49.8537109145837
59.844172821485266,85.45843276515313,38.33075135372822,44.43268157695317,64.8781569088663
39.44061605568121,69.51423359842724,32.365830743278465,56.88279280620888,42.56701595612368
40.61317284069624,65.69342591453595,18.318658544385663,49.75813921261679,48.846995907984216
42.98816295493617,62.01390833179539,23.326840738192157,41.35616968240028,46.67470958647147
27.539972670124765,51.32059025468502,13.309797459529777,43.19690905466568,37.81177788940455
45.53082809371479,65.9334603514882,24.198982450211656,43.16347077162183,57.99945248485442
53.99804145393274,64.3294441935932,35.711143344804576,48.78910047865248,54.03251563612413
47.37717569623949,67.15225819787216,35.7873201734756,51.96594490260239,57.5696884609253
50.17519332757765,71.7013832357125,37.30370202682387,44.44455048564542,58.37941418040695
51.80996871526814,70.07624585636016,39.93428828852261,58.966671850755674,58.42553647019314
44.835265560961325,68.76578350885043,30.764840036271156,46.89497337006921,49.51312279524978
45.67731202512662,66.82176828024129,34.286074938892746,62.15720367627294,57.32610235658747
47.58607867024295,69.83932753549803,46.03975862386323,52.22452637765214,57.17594680524592
51.06679723724956,67.26322659261905,23.22378300104866,51.46198834658736,57.22396892767852
44.69639919059437,64.50055708518882,35.66432899893044,45.93725284842145,53.96696893513046
37.8127879723112,61.40707685247391,26.34731654530974,59.26682893311154,44.81312294091455
53.25586001052245,68.11595391869594,36.72262629109482,30.982570905162564,67.86261859878141
33.769715262724155,57.787429858062254,18.460713275441947,55.18239580299807,45.470520099593045
42.83559032438834,61.11955735484953,15.996740758806045,57.33016283346358,39.088337351116415
45.20949518311738,74.16470886727706,33.71707552399207,58.660971813818364,59.72143270818714
40.36425951939202,61.733092836569114,20.24639226682643,51.86398345672767,40.61367573336476
41.651870488067125,67.6981444470124,36.731739989315955,80.1097082052462,55.71051040075401
55.56793525312684,71.01434418077561,34.936087121128914,51.63609856115076,64.49712576388552
67.32150661885827,82.15977167478508,45.202633503511564,30.361126650796606,72.25251148251093
34.2082809353313,58.113755785458636,22.32937889772741,50.01009125132346,42.737962025495015
45.67601917038006,59.0384392914808,38.51683148012648,52.09713511152358,59.14555583077711
50.796036788807356,60.2442573529444,43.77112037585009,42.0663797294616,57.72246975812925
50.96360327554596,62.33473780067224,43.283118985473145,66.29808537810858,60.42222507596146
33.3803742563612,62.646445263671595,20.122591898345828,47.285004788151994,50.891204939032114
50.95307558762467,74.69023553917108,43.56395835568802,39.633465364151775,57.143472822021465
50.00724750845808,68.70001454431116,25.980319766967217,51.735080765262616,51.015877076363736
55.04853352387334,63.009933971089055,45.961215011798664,51.5878917806073,65.39449058211603
38.286474608417336,66.67290108259043,31.626485053209176,54.842796890856796,44.30307291718915
49.45196507175431,66.24320223231402,41.28009887271248,23.596978510618698,58.62158484404092
41.227147841467215,65.63878607189153,24.484562425706464,41.77696342568328,52.13751660936254
52.81271208475881,74.78850898092458,37.81588003724642,53.87017126427334,65.56078390346363
66.76160826712,91.19363548248333,60.177254455286175,61.62549420074516,82.66728210088583
58.06819809238503,76.77196560241893,31.052476104735366,52.978654905547174,56.07061250824065
45.27672896377699,42.65215221765069,35.60923239185315,41.99406855566922,48.29561131646755
52.572585553029576,76.63379294366985,35.966592657500975,48.552508784263594,55.85317158149698
51.83679326962048,66.27097592169943,37.63362096972929,59.61206292328551,51.56539353472895
36.81237348565281,50.55680937278346,29.92815922000601,57.67832766514689,47.58044911609849
71.4224594078787,80.36354183105172,44.812190987210926,57.361221786402666,78.90263765343306
55.82851029268599,59.89090829997673,46.16586716087823,63.25979644510144,69.31219791932162
59.847633822349685,82.81000661292083,36.22431714681944,65.43011243398081,61.62547503358827
42.06717040700929,57.05126063513778,29.545594638618024,38.66807168331469,46.43595467292062
37.64385849195837,66.5158481518174,14.913649608567544,43.35925698906018,45.431619592352135
44.816420312870896,65.83608731582254,33.488767009144354,62.81015789493142,44.80307765845399
50.98445218049707,70.15008845794235,27.537620262633208,34.52625512609388,46.20166171779529
48.25104089545571,73.29904961774723,39.05562263060047,59.891470497567035,54.66480154742062
39.64740622499567,43.99072774188074,45.40011050022825,35.048232421390004,52.04519718394661
57.47844986775607,80.51887335620285,39.843251340645324,61.33760766035565,64.08111434633513
44.08023727983007,67.37216113448528,25.285037201536817,51.195789178860515,50.97689818002064
64.15412591655475,87.94707327976089,45.32762746697283,51.65075937804021,71.81429217786433
48.06431982267119,66.23501097869489,37.93389120009212,53.79277262771156,54.48976591033767
46.41745031448262,70.314171155889,25.13209104101569,40.72464195186659,50.71171996321818
48.25217133167419,63.96331019769797,34.70010785221541,63.316697224697464,52.26876390509609
48.95430121869109,73.90251154618018,52.07200531517375,61.91094948149481,55.04082707442871
52.899801611075574,77.85500714497107,44.53472041761894,30.171838769860937,60.543700256529554
38.437914790089856,44.292716644040866,20.98187455389101,68.93639056280499,51.86612545172046
68.60163367484128,86.70417859190601,52.61721194892618,40.72713900174341,79.68871986559816
57.69152932189602,69.88660451924471,40.62726791667209,36.254748268495995,68.087742960303
63.33513841789074,79.19236377301564,42.77334372513091,37.59062557526257,69.24350601406402
37.86594877498929,59.83341694866576,20.860408147317393,57.04245579712587,42.38330484257474
54.06844259634041,74.98599618809524,55.47418400850415,16.839895833767088,67.22997815969504
59.44551963807375,80.69872475878164,25.255709396837023,44.737515992966664,59.34074172731894
64.82518223459186,79.91016534161474,55.728437768079054,44.091057311152035,84.62084445289395
32.54945458843902,53.50113779044652,20.239966168564486,45.66938815187539,36.02790264582094
41.081226829118926,59.58281653764949,42.122171555509574,35.44577187745376,55.75260995892967
46.51946932711916,58.382495444726324,24.670872569773255,49.60718533017932,46.01963999089983
53.58745934533912,60.848788132926444,44.46847682881319,50.699222005415386,62.4025658581114
38.67834070095846,70.35978126514635,37.44645494770191,45.16168007928418,53.38705941474909
62.25736640751016,70.30952060936323,47.46320058625896,60.97379616955362,65.34168197076212
39.93064321502128,73.56908541626606,32.253429177168194,40.07334338378798,57.036187319023085
30.443113069908684,48.60721760004691,16.032330722976337,47.67929329531759,32.73436784665863
51.5376461143737,76.18264922518075,33.50839676883318,53.85467090420474,50.81274537326179
45.50379545256393,75.01272494226677,31.06147304043866,33.96612091626088,59.517855640591534
50.6099388915212,68.3380229455668,40.04327944572509,28.548057046844026,58.019393315972934
48.57293971942925,68.94504010167455,25.299790894350735,52.055696810023875,53.38403618451577
63.95138300590989,82.38678581591724,32.52022891181517,58.72798351923004,70.2747278078261
56.666123781158404,76.67836603635747,35.44248462429485,67.82801249774778,62.021909365782925
48.9879052588609,64.83437898884044,40.80911647057362,49.21333673464074,53.633736562832695
36.52965997934492,50.03356653971176,21.733148810141437,50.35595049803201,38.55956346616254
45.457394802310915,68.86252021851021,29.23787856624308,42.78823016646463,53.604779863606545
45.333666943099715,69.69125570154367,36.77153380496583,53.45692646843072,44.68035274733604
34.73706076547481,54.61488036340066,26.0905559927091,37.35816432300291,43.77681756617412
57.814075094805744,84.37531768018911,45.04510766584613,55.74030761079645,72.28641698131823
36.12010317924275,56.48781375240518,30.50480824027708,48.835781776876466,41.8614701491358
36.06919775047933,65.20135282691481,23.840725267768935,41.7461317538763,50.41704640762782
42.52027234681367,69.8667978925025,22.32325923264689,54.664895288440505,54.2892847378455
38.49741505063861,51.02809933884906,16.55947437711493,56.87485758784441,37.70077060288711
46.00021334356441,72.97843260725006,21.20137166889949,72.60304818164194,62.69777505976137
35.6681082814131,44.04554451125477,32.14372087345872,51.674304579679216,38.16271924101035
46.29889621127898,69.48526286259667,21.507441047527095,47.43257560389988,53.678017829932095
47.15648425196949,63.27119890817693,41.01609325045529,53.06783624823662,46.80535479910632
53.7388786467983,74.10977884942679,35.96515632013774,53.17885812727912,59.58544955212794
52.6302956948857,80.41937049725723,42.748085995767816,50.38884653359434,65.78845768114495
47.7592104548751,72.6060880197025,39.745886658701906,75.19810109176751,59.7758819839604
53.38839772139638,76.8913621840313,38.81625227140718,63.27608274948308,63.80525894226831
47.28472432916088,75.04072431507684,38.510859595271484,59.79403501378228,75.5157964043915
63.65530914491535,77.63696742040618,50.0988591817869,51.769313430169476,78.81845999926365
42.62626192712253,68.60009689246573,40.53648140626829,51.76484335312478,57.81812445544876
44.33184655659915,67.21453627694353,22.17242214227479,44.910600711709286,53.21186274719691
50.00736586662464,67.42230391901799,38.8996759525521,34.328853958884594,54.12220875918838
42.36935650883419,66.98054413800824,27.655338732286232,49.50434396179855,51.05414901487788
62.85175328524914,75.18193438139782,42.257558111635106,50.01610487520459,73.61531660327982
56.25333987146335,79.15269727136777,37.963590315159415,45.83163552524486,65.9126858019627
56.93061291531147,66.81902456003223,52.892270895391,61.0361506002589,67.1241080981403
55.282399141577606,83.5793660158968,30.24415271054645,53.938982043083534,67.81799450393294
57.19438866199082,73.56895340358706,41.52451997671116,51.85179441734448,73.03044979001817
42.941236374147564,68.28267263672902,26.817770213461422,54.648792227209675,47.43553807057507
55.006184691909255,71.42899304819343,48.061361795531326,38.02015647593362,65.64811696641313
39.2303158192575,57.45029137589705,21.36865078524398,47.054825350093736,49.617267670263544
40.57657036748585,62.8805846332222,28.20468450972774,39.91150168045138,42.34557263485717
53.771091636055466,83.680602578681,47.7755429054495,60.00812224735235,61.17955196880705
49.52118730942577,70.4131773618908,44.71507010535798,43.649115974830146,57.01911195788969
52.533654413896485,66.93295999065357,38.006489580774605,36.876382262181096,53.993426198893445
44.26967725379224,54.545899171149344,33.17663273000801,52.95092788484285,53.74264840616599
42.56915854455771,65.42010414453414,36.84697754978748,62.461179022840305,57.229674393018726
46.42043381438174,68.65481036046656,34.02886953367484,36.68086100624388,53.23157278546466
50.60272186884323,65.49242348804005,31.65059273324075,60.643452643338115,54.51848280361447
46.606299868930144,71.84905416792036,23.33113968913872,48.246909732469334,59.03771114167035
58.28817246534435,78.11824314092448,45.17328965654584,43.25922840020325,76.20857362743837
46.80549207498437,68.63134878408931,26.10358492448158,64.63047614088335,63.18360294659422
33.99696303523824,60.68121521651187,27.389346122726966,62.06705693684082,47.366166869871925
54.29607604614462,65.80916258271743,32.16707213171261,38.12180661534329,65.9516006269348
61.63269304599106,80.8752930039599,47.914855845609225,62.16812875105273,75.11666829439666
54.59040991942139,73.80630512845465,36.092598257619414,52.643905360946924,64.98719738884346
58.516356723741154,84.32987807484454,37.97919503076591,53.083953173814415,72.33375695841929
41.582080192368736,60.415269487309835,47.53213149806531,41.939410188854254,60.83764785129988
53.32520383647968,77.3857060450519,37.565256657406415,46.24051067797933,70.20847045353469
55.802088347148484,74.8377496433902,52.450405671988435,66.10261018354781,73.84348839205042
49.4992374696735,76.52750797854185,22.840048413455698,43.56035872296772,61.61689343140797
37.53620316104923,77.63068979469531,22.124809405607344,64.33631713088806,40.663480512847485
51.10867909471597,73.44323167153858,47.93786109998531,77.71077293591448,60.49877133628144
63.70610752360534,77.09572276521442,43.37716353774974,42.97289900980437,65.75498457097387
45.05023530233508,68.02854342975436,38.79335442525086,55.677993756592066,48.304991629397605
71.37186893745333,89.90791613214887,39.79784603042379,60.727742217106204,77.8331984297839
48.19301772490849,65.78530609572798,35.45510382116017,51.825925872892604,54.15161495462537
53.67929544842524,71.70385499520711,36.04919347771481,33.89280300418477,55.43833099029824
39.860867336297325,60.611245503644014,33.77102957551496,51.18767754680715,53.12136475212863
28.323575388935602,64.08408400885511,13.136626781167262,56.817962492743696,35.96438309694719
59.098647173663686,77.80221180901638,36.709391936154965,58.968134574747424,66.5559053116628
56.07022407862284,78.22523503618334,46.06198088342619,40.19629986913131,76.49405818078361
21.243255768670167,42.04450948589232,15.5785226939257,53.93351112417591,25.753386413452453
47.718927224875614,60.41708409215566,44.67386340908806,53.762055377202564,48.227888269143776
45.8907879966451,59.12976965432256,24.626580872232907,66.34993540067242,57.20978479301843
58.86803653586822,78.70456300271826,48.07319123510332,61.109334125650065,63.32975883947857
57.012553496247456,70.54093325141213,40.52313080532408,53.96568842314598,65.04809490636939
40.35138074465819,57.5512562916091,17.274084763907116,65.38979004557285,38.644054282249726
59.73287348054164,81.77401228728414,44.83985197580227,57.121698200157,71.97133336310452
49.61921075014131,76.7531969805672,30.22006505987921,45.56673634839208,51.10037791641891
51.0337361090767,66.974096237384,35.55113894402858,55.0859411713795,62.03706548946943
54.569236653987275,50.38388267096138,25.788678736714317,50.39032991683062,46.7315533284503
58.6102724775746,67.97426239414166,33.07692481014743,55.599393561058,66.92826183423917
32.408620049171574,45.98304101147093,32.050117766134406,71.62381671096921,33.916713166015356
40.92427046756017,74.17237207138933,35.405803781937195,44.96882895183424,57.57054876445842
36.302182368744404,58.2682032155363,20.8103324307851,58.000148109316015,42.551280583558395
55.50147041906453,67.32848365166552,45.099211137179644,65.81908274519698,58.50128990909887
72.51642273342917,98.72920818031614,44.778817037039616,72.82913422421274,85.19293024702483
38.90805468885155,53.36961751181056,19.58140445333914,60.914590765025835,40.13673498383573
41.680354989730795,65.38112641458831,27.15084879580309,46.832813988074136,50.46814339225394
57.2293903436279,70.47124872463692,40.3814605404298,40.83858088443286,66.11962924879487
61.62265361741081,69.48160131940622,35.54587168761033,41.456856894323586,55.33333205427928
55.2399326678706,67.83356535906358,38.6421358219535,25.873308496693678,70.07903891479225
53.14776112364128,80.60630619138115,46.31063497324248,54.285918763045125,71.44060955084528
35.47490303778842,58.36252381252329,34.7579453477564,47.57700841196608,37.603362215953524
46.69602665465521,73.6167179751317,27.85876729065877,49.287349504709354,56.628644665502335
49.22943977992134,65.94081617917095,33.21341447670891,46.16614598356981,57.452875373729704
67.40559396486006,78.79378772850524,39.93923623015388,50.60088585478999,78.29557818738431
48.838014849347324,66.92415659220093,34.808238879935864,45.58895166277987,54.50016919966348
48.89688607176246,76.61885896667684,19.424467728231548,49.218069411058664,62.1126687890024
47.832695642445444,64.92880584011633,39.52946642810449,48.37995491483408,67.88979413419058
39.29156646848289,56.3250456051921,31.400219609141146,53.335764066085176,45.8665080999912
70.27467631456582,76.65345382202622,53.044664017675245,66.08138128033143,74.88988707122964
41.667357994878515,60.6408801855988,35.52841391509135,56.05328596062311,49.69789502160086
40.66802848753083,54.048847107313904,19.95372989425939,52.05386041120618,40.70090022335211
53.30582053409038,87.033343125349,47.64657259323117,38.17950158885931,59.4225150998581
41.034866484810834,65.61660100044335,34.457422724340375,48.359729036812965,51.42663929167085
54.13528841699129,63.75111558010349,36.97920868214735,64.35880106890716,64.39340865758308
64.21296072965912,84.85839650420036,57.015193225566506,48.60487360284685,83.44888145083115
38.010707063596726,57.17592143915094,30.738946788139167,69.68829656500658,51.428256533118265
46.40714669776845,68.0497230607346,35.67519184196429,60.539667816727096,54.82504024729351
44.99843307017254,59.00211286852204,32.958030023271334,38.908289988024265,47.12879103493375
52.83906665100698,71.27089304160404,42.12502217887909,47.59434772452137,67.65214951205856
57.84438332199643,78.40949333877535,49.24650307817405,55.43254378249909,72.0777401508369
39.84422506951218,60.97751107679395,12.869032184995785,59.840801489357965,41.61397638207617
50.41322805229842,76.83158825285813,26.953315691022013,48.08026477377117,60.5520725960721
44.41443981540993,73.19707564792657,33.21268269883058,45.47191005211118,52.479538263367935
53.22341691256194,83.07481334478095,39.336984447688465,61.863143124042054,61.28787474892065
40.21060858970331,54.102408340523795,21.588727489329823,57.935065292371945,40.542855179892136
48.70258846520361,71.15880321506154,39.9422985349682,66.95073028911511,60.572122949969184
57.20690428532627,86.28372941778348,27.887845401242792,44.81398550900712,69.62391042429074
49.49078478617015,66.65198930118848,44.0205970921086,36.66024011334928,56.54125991084887
57.09783822640826,83.68892225816779,48.68917671494794,61.375119708067366,68.96949221896593
48.17688823761396,70.315974463276,30.873201079332706,56.21694143300607,53.94819915654095
58.38910101643354,70.99097104768342,42.53091265969719,47.5710803607313,60.727395843320096
39.02553097842378,58.86238270250989,24.519090358178527,40.06473167523575,42.635585894682364
40.58241012042972,65.02722118376042,27.472134307637436,41.3949256111933,38.56323157498247
66.70939302852523,79.39930837616438,55.43149514080322,44.37388805666825,70.52239798182163
50.67791299829801,78.45792969455408,42.225142981966954,31.41125909157593,68.47544821982423
66.30785367719935,87.42468069841699,49.665425231107065,61.011982364473404,73.70315695476219
63.83373389631721,78.39430863287109,32.715617761221935,57.174579303190406,77.03282305650038
52.849299763926744,63.81117697345896,53.424620938205344,44.82568481684463,62.03753372799763
39.25177593924402,63.1263732698686,32.455741697264365,41.783601891963606,47.660830729537736
56.61288651400055,87.87603384683165,39.708389762670826,49.56074655595555,67.96008150941357
43.45244517671209,72.86160017181489,44.587187647689575,76.94671897392988,51.96716902344704
43.97853695460008,72.72548739974914,25.051266715566612,53.690995805720476,55.36109145237864
40.71290336265883,68.79600496902844,22.985275364950933,52.43828822742633,37.63677346262637
47.335717000349895,80.28376475353308,48.37369881166063,40.73364766432962,71.3620477022575
48.24457444565694,70.98442395846753,38.72972372131502,41.46966633551581,57.70853684867322
43.38169536612674,78.34749950723086,33.00777942645175,66.16340333255759,50.728862377389355
35.239249641975405,60.95557851171422,29.47499124646744,45.3046798151638,46.45984112781388
48.76195099785191,67.68699726530924,40.961040157790684,53.62707012739066,57.58698071076579
36.442819086239126,70.58842598476208,23.32170098601828,48.68639454601312,48.23728581539639
55.18580833995631,75.02435367763827,30.060594589718825,47.20541419181394,59.561603731464686
42.550500244036286,67.34881019995424,41.95907496941278,45.421447992654116,56.21684910158094
31.737437323976398,58.840760602872194,25.83645621534736,57.37662683378433,42.74484376274564
37.43923718496835,65.74228809119417,34.75083273052976,38.124612381889094,47.597255360624324
50.14385068520448,71.31342998794852,30.25426349628829,59.87049897432175,64.41073393087926
53.77809641333725,65.84849339558828,43.06983850442897,50.0338602713772,55.78135766011974
52.867431139877795,77.5977895386921,24.14799312885019,35.26301987932812,57.708342949954194
37.9047579000144,63.4759703651664,21.98040552371533,40.76843836397217,64.0281252551623
59.176355310778725,75.35618683347185,43.044554944108036,45.59069418947355,73.8376491746547
60.630591003130895,73.21831437177931,44.71136221852482,40.33223861787167,64.61383486205379
58.563401455147414,81.56151876634465,54.39798958956512,37.925489551871664,65.45316978735971
58.013297715602846,70.47909086185021,31.973997341482836,53.88927672684516,61.48151291943846
51.30741317268093,67.65670010929546,37.54252641148375,66.88452347265537,58.455424293859075
56.32480849366295,62.42273961591294,44.32703549371204,51.842763126352196,65.55495709716794
64.17581496301577,79.24117491934541,56.31115745135959,43.41414873884148,69.88417209412266
51.58592519192713,77.96691950454328,24.458094102518544,46.109750357461905,55.52434602687314
47.739087788338125,68.94492655882499,40.02487614783205,48.26035334044521,52.29731058985997
42.953106505241905,58.33402878524217,36.2952830831861,52.863429240572806,44.5107654675112
36.888002173526615,71.7562349425913,9.835475892912736,69.53816019149876,47.6081073199071
67.48710085439221,87.20871772836922,59.03412767148774,54.007914504737656,71.14280306042832
53.29207170888687,68.16345631829809,53.26046808419726,61.6865896350515,62.53928293084899
67.18247008401116,85.57992322675084,46.12982104956248,53.37187000589158,67.2761691576597
58.305441044038915,75.10060994091289,57.32706349902138,51.955285039755616,74.2763341416749
57.01342246199201,63.59784087060491,44.31387028369669,45.66508135384619,50.61071725771026
67.15576761421126,86.88226272324385,33.69231601465149,46.47874464265433,72.34956781934237
50.539275262853685,66.95869824303077,35.44773227683672,61.871946125920076,55.417231288812204
45.735379362751,78.66958796628874,39.53819639887314,58.950888222188965,53.88675724666989
38.98403826338224,70.57543423725019,31.81612800986633,61.60228239110785,57.74391803689784
41.88568151787388,57.942517890594296,40.79710926726848,52.14498944138809,44.23502750910461
38.12283818128898,52.035967570294304,27.663250887199865,45.789757349331055,44.4111872774513
47.731063732806255,66.15909940939922,21.61286505908463,63.17599747573936,50.046488445105936
34.758006659960905,64.43597794594453,35.98586892781499,40.39801688173782,55.21653952371575
33.6906318811356,62.71353739557143,22.61091263027347,42.93255802961286,41.23999716780945
30.564805500655545,66.98663382094705,40.32925285893302,52.184507067382924,48.28817993380891
43.34364385983979,66.54736245961867,33.29106435605135,52.461858807844784,55.107720127949044
47.56769471403807,59.220554063352466,40.52316003414577,39.373653845282135,60.84243314360465
30.380777183624147,53.62442098863816,13.583694639377624,47.836272316999796,33.55477855899449
44.230160227467884,57.87848629316073,13.713516365297899,42.042483454775585,46.31554808629203
65.04185340759638,88.68384832031191,50.101449791468,78.16517831666881,77.10038404981779
63.26690041964984,83.96654346185142,48.58110402062162,50.24199338493233,69.0642625958112
51.484168648036395,67.79493356150962,37.08499344391288,64.84728358571692,65.83323719355923
45.072625348256096,66.20257330631146,34.134870017125785,51.939552355218844,52.05298052368843
39.82404953741836,71.95306489001115,33.97091094624528,55.61282479754484,56.26258648275704
48.4857222679115,78.41995379528315,36.868031569747444,45.99655141579294,58.21669928160644
49.09009653733724,68.5501687270236,48.06921293348571,58.648848005069695,53.16634830185342
58.88541405254447,74.41234103088152,46.232552905531904,68.59420619524523,66.39240487533175
55.07923590541957,80.95411227075792,51.556711593523545,57.60036406698883,64.66619847467284
51.09469536992552,67.12378792521037,46.816756658993505,46.012531059633105,60.743684954664
49.46023990036747,64.2633936573434,49.770733884027706,42.68717296636597,58.33581402786197
41.1461726185409,65.51479680215968,32.868724878422256,61.67196405428385,54.64170282419661
26.064277269814767,51.78837245725895,30.83728721653013,40.40068869547568,34.162595675663155
56.50452262096366,72.41583153253745,42.3382240224378,44.255866694245256,68.33577095103533
43.33947141903715,76.90421551545641,29.553096757958958,58.08705290348495,52.057857593902035
59.07950756384344,76.56265153935348,35.935800941160124,55.1463836917431,66.0341150943155
46.803568654127226,66.55669650667897,27.811947871247746,37.3603115930359,53.1057473329851
48.1676160542354,66.99299172921816,21.248577864235532,48.30106728948628,51.156175399840464
42.34798872161391,65.70876462094935,47.60207666949064,51.292988304291185,57.09229717799344
62.64729520037178,78.23991921063372,51.66137676485189,60.233916251077765,74.90977804751891
51.11367219925325,71.62184400329872,52.45709769483952,49.60904875908503,69.63298370155604
38.22700465031088,50.704664122519745,24.480850780731434,38.68661772536156,35.94677443147713
44.817520628912476,59.02381922985269,23.35222823304141,69.65333295729778,63.39909325161272
34.763718756252516,69.19877245278525,26.752016784505656,62.44218563178673,50.935325775430535
49.75100100306957,77.37337348122568,34.8252531019832,42.85363562074241,61.49501525911324
36.098568500028485,67.79791872525414,36.066091001659686,52.507270534475005,52.47327459716165
34.778487878058456,58.33000621584614,24.358592363902652,62.26173926750594,46.07706255835769
70.2724858847945,77.74384170345834,50.15063162413898,35.88484899890731,82.91131813466713
71.09664455483629,92.77694809686378,71.92545266132478,55.3976682394638,82.8758079909357
49.63136472407672,76.10159926359407,22.678403953780983,44.48578515204961,48.80719036103691
61.8504493421822,74.06785239981832,44.097987428834834,41.85051756402184,61.39632291330279
44.63830712696697,84.87675164594918,38.96749541964094,47.97628018596249,59.476389791874794
43.92774410713697,69.89860441611307,28.79133133822088,48.17906443310413,55.77992195932589
55.57982066859608,80.23894183455147,37.68408534813064,45.180642655413195,62.267861700810585
57.26725882116566,68.24028048295854,53.25895513761085,33.99990610349367,60.180532449180085
48.93141692804102,83.51432832304032,53.936347515648805,43.936898265298304,58.77502458621989
62.89169701460663,81.25912356968823,55.3133897016321,47.37109818557664,78.53170797119444
64.57772780867171,85.29996789984011,43.1486692673384,42.722330508931975,82.52102465124484
59.77218452706957,77.26900900607731,58.93677746273316,47.01641350410701,74.07722639658652
49.78488903557423,73.46013546685913,43.407025740433866,55.06249175050296,57.600791340214236
67.09793071387584,74.01988025232468,54.9831663819811,61.34479157287605,66.47169699124018
63.24917030394154,86.2970981049906,34.58060038673952,43.46022041712315,68.3934196256841
45.49237206647702,70.19079089231744,30.993191681091492,50.15896466724218,57.4611206701421
52.40772789202562,62.038719511544855,48.460358261156294,48.898344410351086,64.60138855467606
