Application,Open_Price_USD,Close_Price_USD,High_USD,Low_USD,Volume_shares
Stock_Market,381.7507,1904.7344,1638.5527,1410.1402,4387187
Stock_Market,1689.4982,1040.0887,1122.3094,136.9874,4248869
Stock_Market,881.0352,1124.7324,1182.1195,1537.5668,1431098
Stock_Market,1147.5176,1837.3911,332.7241,1073.0227,4142962
Stock_Market,1178.5126,1194.148,493.1705,546.7837,3347567
Stock_Market,1286.3091,625.4265,1092.9577,1740.943,839361
Stock_Market,988.9758,724.4296,599.9072,1995.0,1274452
Stock_Market,68.7188,1069.6017,375.7678,550.6852,2558305
Stock_Market,700.4125,1709.0044,170.502,1599.8941,4727678
Stock_Market,377.6152,1596.7611,302.2625,1448.6104,3078238
Stock_Market,1367.6004,1924.5174,1611.5377,1481.421,886641
Stock_Market,128.5482,171.3397,1413.1025,1912.9896,3580723
Stock_Market,1187.3617,527.1647,107.8565,931.1646,4181541
Stock_Market,349.3741,158.9012,329.24,1335.6602,3819044
Stock_Market,1871.5165,1475.5608,1168.8129,1693.1664,4674511
Stock_Market,712.1639,333.8575,673.2661,967.2173,3252045
Stock_Market,701.2847,221.1504,1668.582,943.6501,3716618
Stock_Market,1864.5381,1140.4062,1669.6527,642.9938,4009373
Stock_Market,833.1941,877.3461,1721.7998,1563.0463,4343314
Stock_Market,2000.0,1482.132,1157.639,1356.9553,2734795
Stock_Market,65.1759,1020.7317,777.098,935.6428,453718
Stock_Market,620.851,904.3018,1251.6274,769.1785,2993304
Stock_Market,1388.729,918.9401,247.5743,171.9014,817678
Stock_Market,1801.7323,1706.5626,11.1721,9.0,1602049
Stock_Market,557.6524,784.6117,38.0506,1100.9188,4159063
Stock_Market,1903.7179,701.6764,891.7045,787.512,912300
Stock_Market,1177.4773,648.4407,511.7761,1627.2092,3893143
Stock_Market,1674.3621,386.7781,428.8585,1055.3612,349632
Stock_Market,702.4502,1730.5086,1269.46,1882.0875,1638230
Stock_Market,353.4486,292.6359,2048.1639,380.0658,4608363
Stock_Market,1796.2859,1820.7629,353.7914,1995.0,815454
Stock_Market,1850.0906,528.5142,1116.3743,593.0778,3077265
Stock_Market,1014.607,1798.3567,298.2292,1256.1341,4380637
Stock_Market,10.0,1589.0673,1915.8315,1061.2537,2091716
Stock_Market,227.9937,1232.4323,572.2431,711.9912,4793977
Stock_Market,1142.161,1331.5539,1786.4703,306.3932,4416747
Stock_Market,137.0933,632.5492,583.7905,314.0795,2168424
Stock_Market,767.8167,1181.0901,1624.0526,1387.1171,167449
Stock_Market,546.721,465.5268,418.4532,775.7555,4065026
Stock_Market,1476.0893,797.8924,566.4988,1940.2692,59527
Stock_Market,92.1861,1511.2327,385.4075,594.2721,1720305
Stock_Market,978.927,505.8105,596.6715,1975.11,1814073
Stock_Market,1136.7196,1728.9034,1715.1004,402.9133,1859815
Stock_Market,1267.7489,819.7479,1414.0481,277.5431,4421297
Stock_Market,761.5676,1078.8467,806.8288,664.1658,687423
Stock_Market,504.2841,1822.7444,2011.7111,1785.2115,4387327
Stock_Market,1419.7306,1345.2341,967.3835,964.3164,3654042
Stock_Market,1706.5117,1278.6511,2014.8483,296.076,4598669
Stock_Market,1432.9903,1440.7146,386.3097,380.9372,2452501
Stock_Market,1915.1197,1839.2802,1840.429,661.8602,4036463
Stock_Market,1400.8791,477.148,54.8133,1174.7192,2350110
Stock_Market,1534.0057,1180.5344,1101.828,648.4865,3905589
Stock_Market,364.2418,772.2144,800.6693,1475.3069,4264402
Stock_Market,840.5739,10.0,1134.6456,1218.2539,1690246
Stock_Market,962.8365,323.8875,1175.2617,1690.9021,3057911
Stock_Market,511.5201,626.1015,786.6048,955.61,3052045
Stock_Market,1104.9193,1136.7434,2050.0,653.3909,2987484
Stock_Market,578.3673,1802.6788,2043.1534,1995.0,392755
Stock_Market,1402.0183,1592.074,2026.8048,743.6663,1185018
Stock_Market,959.6804,1067.9111,2011.5873,892.1399,680405
Stock_Market,884.6514,196.2085,1603.8626,1663.4806,3758252
Stock_Market,1979.467,593.0502,2050.0,196.1975,2462047
Stock_Market,729.7261,652.7678,1834.2794,758.4302,3103426
Stock_Market,746.945,1296.7969,852.4969,162.896,4641104
Stock_Market,679.4892,173.9585,1621.6844,252.8631,3661748
Stock_Market,1835.1832,1078.5575,1917.7313,50.4299,4768263
Stock_Market,960.5633,1868.9781,1462.1334,9.0,2079440
Stock_Market,1182.6899,1447.6597,912.7047,847.2802,162711
Stock_Market,381.1346,1641.0749,135.7036,1580.1358,1482558
Stock_Market,1067.5335,1407.7833,1686.6312,1223.3644,4660500
Stock_Market,479.7806,451.2427,1914.9135,1318.7274,4668959
Stock_Market,1442.408,158.5857,793.0651,1065.0283,1220231
Stock_Market,1677.8834,1594.162,292.3058,1701.4783,881111
Stock_Market,1474.9609,1427.9173,694.8067,1749.6377,3144828
Stock_Market,1530.4164,1203.3922,1137.8976,1701.6799,4265704
Stock_Market,1034.7976,358.607,657.5476,1630.8086,4609860
Stock_Market,1449.6614,1166.3287,1263.3376,395.3077,140598
Stock_Market,889.3862,82.7838,1954.5805,1116.1888,2563746
Stock_Market,1224.8511,188.6981,1373.8196,1160.9604,1050783
Stock_Market,484.9232,623.9393,760.5188,1091.5859,1132420
Stock_Market,152.8984,878.9059,1941.9174,949.1217,4650940
Stock_Market,894.7384,240.99,1167.9818,263.9269,1448221
Stock_Market,954.003,323.6813,326.2434,216.9816,3023247
Stock_Market,533.3723,1429.2955,1075.1784,1821.368,3782264
Stock_Market,1449.0631,1145.8673,1342.169,1322.1558,3054316
Stock_Market,173.3519,1019.9227,1665.7614,535.1031,1651177
Stock_Market,429.5308,947.7715,1900.5399,624.6471,2464545
Stock_Market,1468.6066,1946.1733,566.5806,1244.0095,4666604
Stock_Market,852.2984,155.9992,319.7735,840.4123,506193
Stock_Market,1466.8656,271.6552,217.802,850.1523,2462627
Stock_Market,1105.8549,1296.2268,1548.5165,173.3995,4388475
Stock_Market,1886.047,286.6263,1635.5301,260.4502,103599
Stock_Market,1218.36,1219.1467,815.4406,782.7908,1447453
Stock_Market,10.0,1114.2933,822.6778,1448.5926,3652978
Stock_Market,721.2273,1973.6159,2043.5976,89.8115,3453674
Stock_Market,303.6778,1746.9472,1940.728,687.246,2379078
Stock_Market,1825.1677,1895.3827,479.7304,1387.2731,2995030
Stock_Market,206.6853,272.7624,1542.3842,1581.2582,1521247
Stock_Market,743.9819,1700.6106,1370.3991,380.8418,1220716
Stock_Market,514.9715,296.3657,294.8777,1420.5765,1641827
Stock_Market,1705.229,1282.8642,759.44,1928.1007,2960887
Stock_Market,582.3113,1429.6753,308.4492,1835.1162,4279260
Stock_Market,1988.8955,303.5038,598.9365,1553.5843,715014
Stock_Market,93.6765,1185.3792,1201.4528,1406.1131,2658563
Stock_Market,175.9898,111.2018,728.1366,512.2487,2413168
Stock_Market,510.3808,580.3858,776.153,1257.4542,5902
Stock_Market,1584.7146,1868.5428,1130.3423,1290.2201,4353226
Stock_Market,1841.4398,373.1573,184.0168,781.9301,4915507
Stock_Market,183.8408,182.478,1627.8066,985.6076,3102812
Stock_Market,29.7479,936.9674,875.7464,1352.5388,3286080
Stock_Market,1479.161,1828.3206,1037.1541,1875.844,4013650
Stock_Market,312.0907,183.0217,2018.1211,565.1249,1290948
Stock_Market,265.2046,683.2686,723.7714,532.5668,1631329
Stock_Market,101.4032,1833.4344,1380.8802,1151.3773,694089
Stock_Market,94.1501,309.0445,713.555,279.3596,2827935
Stock_Market,531.5833,647.1312,1808.9505,1157.0477,1146719
Stock_Market,177.1769,1474.5102,1681.8746,240.9186,643817
Stock_Market,768.0844,1113.0932,426.0345,1014.2601,2326901
Stock_Market,1630.3983,1641.2741,1389.7985,1191.8915,79871
Stock_Market,676.6526,179.4622,96.1211,125.9738,334857
Stock_Market,1465.0544,1849.3329,2023.6214,419.4563,4498654
Stock_Market,160.5938,1809.747,725.6784,652.7813,2888510
Stock_Market,1266.8156,359.7942,1624.9527,777.1136,114682
Stock_Market,563.4578,106.5012,672.4129,1358.4939,1503237
Stock_Market,1490.2902,1976.3349,1259.5548,1051.9567,1616920
Stock_Market,278.992,947.7876,2019.0669,806.8287,3739511
Stock_Market,1816.8701,1141.1029,1814.6336,857.2784,977755
Stock_Market,525.3837,1195.416,306.5268,24.2255,150479
Stock_Market,696.2726,1578.3739,1135.7447,1549.1137,2569929
Stock_Market,1897.5534,1512.6466,737.4094,84.8223,1179189
Stock_Market,1130.9827,399.4419,889.349,1532.7096,778422
Stock_Market,741.3574,485.4531,664.4129,1096.8851,2040545
Stock_Market,1938.2549,1788.5347,695.4851,1077.2173,1802798
Stock_Market,668.8895,1652.7725,1111.1176,1368.0747,4389252
Stock_Market,245.0931,1277.9605,414.5206,1629.3775,875805
Stock_Market,2000.0,2000.0,1095.5247,1854.1756,4630461
Stock_Market,601.0278,1514.2697,530.4551,1080.0503,30974
Stock_Market,1709.1466,543.8479,592.6296,303.817,3024074
Stock_Market,318.2355,1711.5384,1530.3744,1675.8276,1368868
Stock_Market,1490.1195,842.6421,77.9245,97.8465,4569455
